exp_num,subrun,N_species,N_dose,N_species_dose,temp,food,sym_state,food_sym_state,treat_ID,beetag,beetag_exp_concat,image_day,beetag_day1_exp_concat,image_name_day1,red_day1,beetag_day11_exp_concat,image_name_day11,red_day11,red_delta
3,A,N,5,N_5,30,S,A,S_A,N_5_30_S_A,Y12B63,Y12B63_exp3A,1,Y12B63_day1_exp3A,Y12B63_3A_day1.JPG,0.31573,Y12B63_day11_exp3A,Y12B63_3A_day11.JPG,0.34475,0.02902
3,A,A,0,A_0,30,F,A,F_A,CNTRL_30_F_A,B28G59,B28G59_exp3A,1,B28G59_day1_exp3A,B28G59_3A_day1.JPG,0.33027,B28G59_day11_exp3A,B28G59_3A_day11.JPG,0.34468,0.01441
2,B,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B31G82,B31G82_exp2B,1,B31G82_day1_exp2B,B31G82_2B_day1.JPG,0.32853,B31G82_day11_exp2B,B31G82_2B_day11.JPG,0.34418,0.01565
1,B,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B32G85,B32G85_exp1B,1,B32G85_day1_exp1B,B32G85_1B_day1.JPG,0.38687,B32G85_day11_exp1B,B32G85_1B_day11.JPG,0.34304,-0.04383
3,A,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B26G49,B26G49_exp3A,1,B26G49_day1_exp3A,B26G49_3A_day1.JPG,0.36487,B26G49_day11_exp3A,B26G49_3A_day11.JPG,0.34303,-0.02184
1,A,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B34G3106,B34G3106_exp1A,1,B34G3106_day1_exp1A,B34G31_1A_day1.JPG,0.37724,B34G3106_day11_exp1A,B34G31_1A_day11.JPG,0.34255,-0.03469
3,B,N,5,N_5,20,S,A,S_A,N_5_20_S_A,O13Y7,O13Y7_exp3B,1,O13Y7_day1_exp3B,Y8B48_3A_day1.JPG,0.35823,O13Y7_day11_exp3B,O13Y7_3B_day11.JPG,0.34232,-0.01591
1,A,A,7.5,A_7.5,30,S,A,S_A,A_7.5_30_S_A,Y21B5628,Y21B5628_exp1A,1,Y21B5628_day1_exp1A,Y21B56_1A_day1.JPG,0.45039,Y21B5628_day11_exp1A,Y21B54_1A_day11.JPG,0.3422,-0.10819
3,B,N,0,N_0,30,F,A,F_A,CNTRL_30_F_A,W1O1,W1O1_exp3B,1,W1O1_day1_exp3B,W17O78_3B_day1.JPG,0.35796,W1O1_day11_exp3B,W1O1_3B_day11.JPG,0.34167,-0.01629
3,A,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,G23Y1819,G23Y1819_exp3A,1,G23Y1819_day1_exp3A,G23Y17_3A_day1.JPG,0.35818,G23Y1819_day11_exp3A,G23Y17_3A_day11.JPG,0.34143,-0.01675
3,B,A,5,A_5,20,F,S,F_S,A_5_20_F_S,O10G17,O10G17_exp3B,1,O10G17_day1_exp3B,O12Y3_3B_day1.JPG,0.33765,O10G17_day11_exp3B,O10G17_3B_day11.JPG,0.34127,0.00362
3,A,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y7B40,Y7B40_exp3A,1,Y7B40_day1_exp3A,O10G14_3B_day1.JPG,0.3588,Y7B40_day11_exp3A,Y7B40_3A_day11.JPG,0.34118,-0.01762
2,A,N,18,N_18,30,F,S,F_S,N_18_30_F_S,R14W74,R14W74_exp2A,1,R14W74_day1_exp2A,R14W74_2A_day1.JPG,0.35628,R14W74_day11_exp2A,R14W74_2A_day11.JPG,0.34112,-0.01516
1,A,N,0,N_0,30,F,A,F_A,CNTRL_30_F_A,B27G54,B27G54_exp1A,1,B27G54_1A_day1_exp1A,B27G54_1A_day1.JPG,0.39266,B27G54_day11_exp1A,B27G54_1A_day11.JPG,0.34112,-0.05154
3,B,A,10,A_10,30,F,S,F_S,A_10_30_F_S,W17O80,W17O80_exp3B,1,W17O80_day1_exp3B,W16O75_3B_day1.JPG,0.38209,W17O80_day11_exp3B,W16O75_3B_day11.JPG,0.3409,-0.04119
1,A,A,5,A_5,20,F,A,F_A,A_5_20_F_A,G36Y25,G36Y25_exp1A,1,G36Y25_day1_exp1A,G36Y25_1A_day1.JPG,0.3916,G36Y25_day11_exp1A,G36Y25_1A_day11.JPG,0.34086,-0.05074
3,B,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,O4B23,O4B23_exp3B,1,O4B23_day1_exp3B,O4B23_3B_day1.JPG,0.40931,O4B23_day11_exp3B,O4B23_3B_day11.JPG,0.3408,-0.06851
2,B,N,1.5,N_1.5,30,S,S,S_S,N_1.5_30_S_S,G28Y67,G28Y67_exp2B,1,G28Y67_day1_exp2B,G28Y67_2B_day1.JPG,0.31516,G28Y67_day11_exp2B,G28Y67_2B_day11.JPG,0.33953,0.02437
1,A,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B15G22,B15G22_exp1A,1,B15G22_day1_exp1A,B15G22_1A_day1.JPG,0.33028,B15G22_day11_exp1A,B15G22_1A_day11.JPG,0.33946,0.00918
3,B,N,5,N_5,30,S,S,S_S,N_5_30_S_S,W12O53,W12O53_exp3B,1,W12O53_day1_exp3B,W12O53_3B_day1.JPG,0.43556,W12O53_day11_exp3B,O3B15_3B_day11.JPG,0.33893,-0.09663
2,B,N,5,N_5,30,S,S,S_S,N_5_30_S_S,Y15B84,Y15B84_exp2B,1,Y15B84_day1_exp2B,Y15B84_2B_day1.JPG,0.34223,Y15B84_day11_exp2B,Y15B84_2B_day11.JPG,0.33846,-0.00377
3,B,N,1.5,N_1.5,30,S,A,S_A,N_1.5_30_S_A,W7O31,W7O31_exp3B,1,W7O31_day1_exp3B,W7O31_3B_day1.JPG,0.42658,W7O31_day11_exp3B,W7O31_3B_day11.JPG,0.33832,-0.08826
3,A,A,10,A_10,20,F,A,F_A,A_10_20_F_A,R11W51,R11W51_exp3A,1,R11W51_day1_exp3A,R11W51_3A_day1.JPG,0.34189,R11W51_day11_exp3A,R11W51_3A_day11.JPG,0.3382,-0.00369
3,B,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,O8G10,O8G10_exp3B,1,O8G10_day1_exp3B,O8G10_3B_day1.JPG,0.31441,O8G10_day11_exp3B,O8W10_3B_day11.JPG,0.33801,0.0236
2,B,N,5,N_5,20,S,S,S_S,N_5_20_S_S,Y5B39,Y5B39_exp2B,1,Y5B39_day1_exp2B,Y5B39_2B_day1.JPG,0.31399,Y5B39_day11_exp2B,Y5B39_2B_day11.JPG,0.33787,0.02388
3,B,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,O3B15,O3B15_exp3B,1,O3B15_day1_exp3B,O3B15_3B_day1.JPG,0.33063,O3B15_day11_exp3B,O3B15_3B_day11.JPG,0.3375,0.00687
1,B,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B23G33,B23G33_exp1B,1,B23G33_day1_exp1B,B23G33_1B_day1.JPG,0.33798,B23G33_day11_exp1B,B23G33_1B_day11.JPG,0.33708,-0.0009
3,A,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G24Y42,G24Y42_exp3A,1,G24Y42_day1_exp3A,G24Y42_3A_day1.JPG,0.32643,G24Y42_day11_exp3A,G24Y42_3A_day11.JPG,0.33691,0.01048
2,A,A,5,A_5,30,F,A,F_A,A_5_30_F_A,G35Y21,G35Y21_exp2A,1,G35Y21_day1_exp2A,G35Y21_2A_day1.JPG,0.28218,G35Y21_day11_exp2A,G35Y21_2A_day11.JPG,0.3369,0.05472
2,B,N,0,N_0,30,S,A,S_A,CNTRL_30_S_A,B32G84,B32G84_exp2B,1,B32G84_day1_exp2B,B32G84_2B_day1.JPG,0.36421,B32G84_day11_exp2B,B32G84_2B_day11.JPG,0.3367,-0.02751
2,B,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B15G26,B15G26_exp2B,1,B15G26_day1_exp2B,B15G26_2B_day1.JPG,0.27313,B15G26_day11_exp2B,B15G26_2B_day11.JPG,0.3365,0.06337
1,B,A,10,A_10,30,F,S,F_S,A_10_30_F_S,R1W7,R1W7_exp1B,1,R1W7_day1_exp1B,R1W7_1B_day1.JPG,0.34314,R1W7_day11_exp1B,R1W7_1B_day11.JPG,0.33644,-0.0067
2,A,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,G24Y43,G24Y43_exp2A,1,G24Y43_day1_exp2A,G24Y43_2A_day1.JPG,0.37408,G24Y43_day11_exp2A,G24Y43_2A_day11.JPG,0.33627,-0.03781
3,A,A,0,A_0,20,F,A,F_A,CNTRL_20_F_A,B23G34,B23G34_exp3A,1,B23G34_day1_exp3A,B23G34_3A_day1.JPG,0.31712,B23G34_day11_exp3A,B23G34_3A_day11.JPG,0.33597,0.01885
3,B,N,5,N_5,20,F,S,F_S,N_5_20_F_S,O12Y5,O12Y5_exp3B,1,O12Y5_day1_exp3B,Y7B44_3A_day1.JPG,0.44963,O12Y5_day11_exp3B,O12Y5_3B_day11.JPG,0.33547,-0.11416
3,A,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y8B47,Y8B47_exp3A,1,Y8B47_day1_exp3A,O11G24_3B_day1.JPG,0.52588,Y8B47_day11_exp3A,Y8B47_3A_day11.JPG,0.33436,-0.19152
3,B,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,O1B2,O1B2_exp3B,1,O1B2_day1_exp3B,O1B2_3B_day1.JPG,0.33126,O1B2_day11_exp3B,O1B2_3B_day11.JPG,0.3339,0.00264
3,B,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,O15Y21,O15Y21_exp3B,1,O15Y21_day1_exp3B,O15Y21_3B_day1.JPG,0.31578,O15Y21_day11_exp3B,O15Y21_3B_day11.JPG,0.33345,0.01767
3,A,N,18,N_18,20,F,S,F_S,N_18_20_F_S,R1W6,R1W6_exp3A,1,R1W6_day1_exp3A,R1W6_3A_day1.JPG,0.37804,R1W6_day11_exp3A,R1W6_3A_day11.JPG,0.33331,-0.04473
1,A,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G31Y80,G31Y80_exp1A,1,G31Y80_day1_exp1A,G31Y80_1A_day1.JPG,0.30867,G31Y80_day11_exp1A,G31Y80_1A_day11.JPG,0.3333,0.02463
3,A,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y13B71,Y13B71_exp3A,1,Y13B71_day1_exp3A,Y13B71_3A_day1.JPG,0.33523,Y13B71_day11_exp3A,Y13B71_3A_day1.JPG,0.33329,-0.00194
1,B,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G38Y34,G38Y34_exp1B,1,G38Y34_day1_exp1B,G38Y34_1B_day1.JPG,0.34172,G38Y34_day11_exp1B,G38Y34_1B_day11.JPG,0.3331,-0.00862
2,B,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,B15G23,B15G23_exp2B,1,B15G23_day1_exp2B,B15G23_2B_day1.JPG,0.29725,B15G23_day11_exp2B,B15G23_2B_day11.JPG,0.33268,0.03543
3,B,N,0,N_0,20,S,A,S_A,CNTRL_20_S_A,O2B12,O2B12_exp3B,1,O2B12_day1_exp3B,O2B12_3B_day1.JPG,0.39353,O2B12_day11_exp3B,O2B12_3B_day11.JPG,0.33232,-0.06121
1,B,A,10,A_10,20,S,A,S_A,A_10_20_S_A,R14W72,R14W72_exp1B,1,R14W72_day1_exp1B,R14W72_1B_day1.JPG,0.35077,R14W72_day11_exp1B,R14W72_1B_day11.JPG,0.33175,-0.01902
1,B,A,0,A_0,20,S,S,S_S,CNTRL_20_S_S,B28G63,B28G63_exp1B,1,B28G63_day1_exp1B,B28G63_1B_day1.JPG,0.38111,B28G63_day11_exp1B,B28G63_1B_day11.JPG,0.33172,-0.04939
2,A,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B13G3,B13G3_exp2A,1,B13G3_day1_exp2A,B13G3_2A_day1.JPG,0.34904,B13G3_day11_exp2A,B13G3_2A_day11.JPG,0.33167,-0.01737
3,A,A,7.5,A_7.5,30,S,A,S_A,A_7.5_30_S_A,Y20B17,Y20B17_exp3A,1,Y20B17_day1_exp3A,Y20B17_3A_day1.JPG,0.30441,Y20B17_day11_exp3A,Y20B17_3A_day1.JPG,0.33164,0.02723
3,A,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B29G64,B29G64_exp3A,1,B29G64_day1_exp3A,B29G64_3A_day1.JPG,0.3032,B29G64_day11_exp3A,B29G64_3A_day11.JPG,0.33156,0.02836
3,B,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,O2B10,O2B10_exp3B,1,O2B10_day1_exp3B,O2B10_3B_day1.JPG,0.42305,O2B10_day11_exp3B,O2B10_3B_day11.JPG,0.33128,-0.09177
2,B,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y14B79,Y14B79_exp2B,1,Y14B79_day1_exp2B,Y14B79_2B_day1.JPG,0.37421,Y14B79_day11_exp2B,Y14B79_2B_day11.JPG,0.33068,-0.04353
3,A,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,Y7B42,Y7B42_exp3A,1,Y7B42_day1_exp3A,O10G17_3B_day1.JPG,0.42803,Y7B42_day11_exp3A,Y7B42_3A_day11.JPG,0.33057,-0.09746
1,A,A,7.5,A_7.5,30,F,A,F_A,A_7.5_30_F_A,Y15B82,Y15B82_exp1A,1,Y15B82_day1_exp1A,Y15B82_1A_day1.JPG,0.38996,Y15B82_day11_exp1A,Y15B82_1A_day11.JPG,0.33014,-0.05982
2,B,N,0,N_0,30,F,A,F_A,CNTRL_30_F_A,B31G78,B31G78_exp2B,1,B31G78_day1_exp2B,B31G78_2B_day1.JPG,0.27122,B31G78_day11_exp2B,B31G78_2B_day11.JPG,0.3297,0.05848
3,A,A,5,A_5,30,S,A,S_A,A_5_30_S_A,G38Y35,G38Y35_exp3A,1,G38Y35_day1_exp3A,G38Y35_3A_day1.JPG,0.30631,G38Y35_day11_exp3A,G38Y35_3A_day11.JPG,0.3296,0.02329
2,B,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y14B76,Y14B76_exp2B,1,Y14B76_day1_exp2B,Y14B76_2B_day1.JPG,0.36979,Y14B76_day11_exp2B,Y14B76_2B_day11.JPG,0.3296,-0.04019
3,A,N,0,N_0,20,F,A,F_A,CNTRL_20_F_A,B13G8,B13G8_exp3A,1,B13G8_day1_exp3A,B13G8_3A_day1.JPG,0.3487,B13G8_day11_exp3A,B13G8_3A_day11.JPG,0.32924,-0.01946
1,B,A,0,A_0,20,F,A,F_A,CNTRL_20_F_A,B26G49,B26G49_exp1B,1,B26G49_day1_exp1B,B26G49_1B_day1.JPG,0.39171,B26G49_day11_exp1B,B26G49_1B_day11.JPG,0.32913,-0.06258
1,A,A,5,A_5,20,S,S,S_S,A_5_20_S_S,G27Y58,G27Y58_exp1A,1,G27Y58_day1_exp1A,G27Y58_1A_day1.JPG,0.33053,G27Y58_day11_exp1A,G27Y58_1A_day11.JPG,0.32887,-0.00166
1,B,N,1.5,N_1.5,30,F,A,F_A,N_1.5_30_F_A,G23Y5017,G23Y5017_exp1B,1,G23Y5017_day1_exp1B,G23Y5_1B_day1.JPG,0.44,G23Y5017_day11_exp1B,G23Y3130_1B_day11.JPG,0.32848,-0.11152
2,A,A,5,A_5,20,S,A,S_A,A_5_20_S_A,G32Y88,G32Y88_exp2A,1,G32Y88_day1_exp2A,G32Y88_2A_day1.JPG,0.3696,G32Y88_day11_exp2A,G32Y88_2A_day11.JPG,0.32844,-0.04116
2,A,N,5,N_5,20,F,A,F_A,N_5_20_F_A,Y3B26,Y3B26_exp2A,1,Y3B26_day1_exp2A,Y3B26_2A_day1.JPG,0.26591,Y3B26_day11_exp2A,Y3B26_2A_day11.JPG,0.32838,0.06247
1,B,N,18,N_18,20,S,S,S_S,N_18_20_S_S,R11W53,R11W53_exp1B,1,R11W53_day1_exp1B,R11W53_1B_day1.JPG,0.33941,R11W53_day11_exp1B,R11W53_1B_day11.JPG,0.3283,-0.01111
2,A,N,5,N_5,20,S,A,S_A,N_5_20_S_A,Y4B30,Y4B30_exp2A,1,Y4B30_day1_exp2A,Y4B30_2A_day1.JPG,0.40788,Y4B30_day11_exp2A,Y4B30_2A_day11.JPG,0.32819,-0.07969
1,A,N,18,N_18,30,F,S,F_S,N_18_30_F_S,R4W17,R4W17_exp1A,1,R4W17_day1_exp1A,R4W17_1A_day1.JPG,0.37975,R4W17_day11_exp1A,R4W17_1A_day11.JPG,0.32815,-0.0516
1,A,A,10,A_10,20,F,S,F_S,A_10_20_F_S,R7W37,R7W37_exp1A,1,R7W37_day1_exp1A,R7W37_1A_day1.JPG,0.38096,R7W37_day11_exp1A,R7W37_1A_day11.JPG,0.32716,-0.0538
3,A,N,5,N_5,20,F,A,F_A,N_5_20_F_A,Y2B13,Y2B13_exp3A,1,Y2B13_day1_exp3A,Y2B13_3A_day1.JPG,0.41221,Y2B13_day11_exp3A,Y2B13_3A_day11.JPG,0.32704,-0.08517
2,A,A,10,A_10,20,F,S,F_S,A_10_20_F_S,R11W53,R11W53_exp2A,1,R11W53_day1_exp2A,R11W53_2A_day1.JPG,0.4675,R11W53_day11_exp2A,R11W53_2A_day11.JPG,0.32638,-0.14112
2,A,A,0,A_0,20,F,S,F_S,CNTRL_20_F_S,B23G36,B23G36_exp2A,1,B23G36_day1_exp2A,B23G36_2A_day1.JPG,0.28012,B23G36_day11_exp2A,B23G36_2A_day11.JPG,0.32603,0.04591
3,B,N,5,N_5,30,F,S,F_S,N_5_30_F_S,W11O47,W11O47_exp3B,1,W11O47_day1_exp3B,W11O47_3B_day1.JPG,0.35303,W11O47_day11_exp3B,W11O47_3B_day11.JPG,0.32574,-0.02729
2,A,N,1.5,N_1.5,20,S,A,S_A,N_1.5_20_S_A,G24Y42,G24Y42_exp2A,1,G24Y42_day1_exp2A,G24Y42_2A_day1.JPG,0.32714,G24Y42_day11_exp2A,G24Y42_2A_day11.JPG,0.32568,-0.00146
1,A,A,7.5,A_7.5,20,F,S,F_S,A_7.5_20_F_S,Y11B57,Y11B57_exp1A,1,Y11B57_day1_exp1A,Y11B57_1A_day1.JPG,0.36255,Y11B57_day11_exp1A,Y11B57_1A_day11.JPG,0.32537,-0.03718
3,A,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y8B48,Y8B48_exp3A,1,Y8B48_day1_exp3A,O11G25_3B_day1.JPG,0.53483,Y8B48_day11_exp3A,Y8B48_3A_day11.JPG,0.32319,-0.21164
2,B,A,0,A_0,30,S,S,S_S,CNTRL_30_S_S,B34G3310,B34G3310_exp2B,1,B34G3310_day1_exp2B,B34G33_2B_day1.JPG,0.29072,B34G3310_day11_exp2B,B34G33_2B_day11.JPG,0.32242,0.0317
1,A,N,1.5,N_1.5,30,F,A,F_A,N_1.5_30_F_A,G28Y62,G28Y62_exp1A,1,G28Y62_day1_exp1A,G27Y55_1A_day1.JPG,0.25675,G28Y62_day11_exp1A,G28Y62_1A_day11.JPG,0.32224,0.06549
2,A,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R17W82,R17W82_exp2A,1,R17W82_day1_exp2A,R17W82_2A_day1.JPG,0.35003,R17W82_day11_exp2A,R17W82_2A_day11.JPG,0.32222,-0.02781
2,B,N,5,N_5,30,F,S,F_S,N_5_30_F_S,Y14B77,Y14B77_exp2B,1,Y14B77_day1_exp2B,Y14B77_2B_day1.JPG,0.33376,Y14B77_day11_exp2B,Y14B77_2B_day11.JPG,0.32176,-0.012
1,A,N,1.5,N_1.5,20,F,S,F_S,N_1.5_20_F_S,G29Y73,G29Y73_exp1A,1,G29Y73_day1_exp1A,G29Y73_1A_day1.JPG,0.45222,G29Y73_day11_exp1A,G29Y73_1A_day11.JPG,0.32163,-0.13059
3,B,A,5,A_5,20,F,A,F_A,A_5_20_F_A,O10G14,O10G14_exp3B,1,O10G14_day1_exp3B,O12Y1_3B_day1.JPG,0.29352,O10G14_day11_exp3B,O10G14_3B_day11.JPG,0.32134,0.02782
1,A,N,18,N_18,30,S,S,S_S,N_18_30_S_S,R6W30,R6W30_exp1A,1,R6230_day1_exp1A,R6W30_1A_day1.JPG,0.56164,R6W28_day11_exp1A,R6W28_1A_day11.JPG,0.32105,-0.24059
1,A,N,18,N_18,30,S,A,S_A,N_18_30_S_A,R6W28,R6W28_exp1A,1,R6W28_day1_exp1A,R6W28_1A_day1.JPG,0.34328,R6W29_day11_exp1A,R6W29_1A_day11.JPG,0.32042,-0.02286
1,A,N,0,N_0,20,F,S,F_S,CNTRL_20_F_S,B14G17,B14G17_exp1A,1,B14G17_day1_exp1A,B14G17_1A_day1.JPG,0.37887,B14G17_day11_exp1A,B14G17_1A_day11.JPG,0.32011,-0.05876
1,A,A,7.5,A_7.5,20,S,S,S_S,A_7.5_20_S_S,Y17B93,Y17B93_exp1A,1,Y17B93_day1_exp1A,Y17B93_1A_day1.JPG,0.38983,Y17B93_day11_exp1A,Y17B93_1A_day11.JPG,0.31968,-0.07015
3,B,N,1.5,N_1.5,30,S,A,S_A,N_1.5_30_S_A,W5O30,W5O30_exp3B,1,W5O30_day1_exp3B,W5O30_3B_day1.JPG,0.40235,W5O30_day11_exp3B,W5O30_3B_day11.JPG,0.31951,-0.08284
2,B,A,7.5,A_7.5,20,F,A,F_A,A_7.5_20_F_A,Y10B51,Y10B51_exp2B,1,Y10B51_day1_exp2B,Y10B51_2B_day1.JPG,0.291,Y10B51_day11_exp2B,Y10B51_2B_day11.JPG,0.31945,0.02845
3,A,N,18,N_18,30,F,A,F_A,N_18_30_F_A,R14W71,R14W71_exp3A,1,R14W71_day1_exp3A,R14W71_3A_day1.JPG,0.28659,R14W71_day11_exp3A,R14W71_3A_day11.JPG,0.31904,0.03245
1,A,N,5,N_5,20,S,A,S_A,N_5_20_S_A,Y10B50,Y10B50_exp1A,1,Y10B50_day1_exp1A,Y10B50_1A_day1.JPG,0.3779,Y10B50_day11_exp1A,Y10B50_1A_day11.JPG,0.31839,-0.05951
1,B,N,18,N_18,30,S,A,S_A,N_18_30_S_A,R17W82,R17W82_exp1B,1,R17W82_day1_exp1B,R17W82_1B_day1.JPG,0.31095,R17W82_day11_exp1B,R17W82_1B_day11.JPG,0.31816,0.00721
1,A,N,5,N_5,20,F,S,F_S,N_5_20_F_S,Y1B10,Y1B10_exp1A,1,Y1B10_day1_exp1A,Y1B10_1A_day1.JPG,0.29754,Y1B10_day11_exp1A,Y1B10_1A_day11.JPG,0.31786,0.02032
2,B,N,0,N_0,30,F,S,F_S,CNTRL_30_F_S,B31G80,B31G80_exp2B,1,B31G80_day1_exp2B,B31G80_2B_day1.JPG,0.32891,B31G80_day11_exp2B,B31G80_2B_day11.JPG,0.31746,-0.01145
2,B,A,10,A_10,30,F,S,F_S,A_10_30_F_S,R12W59,R12W59_exp2B,1,R12W59_day1_exp2B,R12W59_2B_day1.JPG,0.36663,R12W59_day11_exp2B,R12W59_2B_day11.JPG,0.31746,-0.04917
1,B,A,0,A_0,30,S,A,S_A,CNTRL_30_S_A,B25G45,B25G45_exp1B,1,B25G45_day1_exp1B,B25G45_1B_day1.JPG,0.30894,B25G45_day11_exp1B,B25G45_1B_day11.JPG,0.31684,0.0079
2,A,N,5,N_5,30,F,A,F_A,N_5_30_F_A,Y12B64,Y12B64_exp2A,1,Y12B64_day1_exp2A,Y12B64_2A_day1.JPG,0.24601,Y12B64_day11_exp2A,Y12B64_2A_day11.JPG,0.31674,0.07073
3,A,A,7.5,A_7.5,30,S,A,S_A,A_7.5_30_S_A,Y20B21,Y20B21_exp3A,1,Y20B21_day1_exp3A,Y20B21_3A_day1.JPG,0.34751,Y20B21_day11_exp3A,Y20B21_3A_day1.JPG,0.31664,-0.03087
1,B,A,5,A_5,20,F,A,F_A,A_5_20_F_A,G35Y14,G35Y14_exp1B,1,G35Y14_day1_exp1B,G35Y14_1B_day1.JPG,0.34924,G35Y14_day11_exp1B,G35Y14_1B_day11.JPG,0.31616,-0.03308
3,A,N,0,N_0,20,S,S,S_S,CNTRL_20_S_S,B22G31,B22G31_exp3A,1,B22G31_day1_exp3A,B22G31_3A_day1.JPG,0.39145,B22G31_day11_exp3A,B22G31_3A_day11.JPG,0.31579,-0.07566
3,A,N,1.5,N_1.5,20,S,S,S_S,N_1.5_20_S_S,G24Y43,G24Y43_exp3A,1,G24Y43_day1_exp3A,G24Y43_3A_day1.JPG,0.36627,G24Y43_day11_exp3A,G24Y43_3A_day11.JPG,0.31562,-0.05065
3,A,A,5,A_5,20,F,S,F_S,A_5_20_F_S,G30Y78,G30Y78_exp3A,1,G30Y78_day1_exp3A,G30Y78_3A_day1.JPG,0.29497,G30Y78_day11_exp3A,G30Y77_3A_day11.JPG,0.31536,0.02039
3,A,N,0,N_0,30,F,A,F_A,CNTRL_30_F_A,B26G48,B26G48_exp3A,1,B26G48_day1_exp3A,B26G48_3A_day1.JPG,0.2839,B26G48_day11_exp3A,B26G48_3A_day11.JPG,0.31509,0.03119
2,B,A,10,A_10,30,F,S,F_S,A_10_30_F_S,R12W58,R12W58_exp2B,1,R12W58_day1_exp2B,R12W58_2B_day1.JPG,0.37682,R12W58_day11_exp2B,R12W58_2B_day11.JPG,0.31448,-0.06234
3,B,N,18,N_18,30,F,A,F_A,N_18_30_F_A,W15O67,W15O67_exp3B,1,W15O67_day1_exp3B,W15O67_3B_day1.JPG,0.45057,W15O67_day11_exp3B,W14O62_3B_day1.JPG,0.31435,-0.13622
1,B,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,G30Y76,G30Y76_exp1B,1,G30Y76_day1_exp1B,G30Y76_1B_day1.JPG,0.3001,G30Y76_day11_exp1B,G30Y76_1B_day11.JPG,0.31425,0.01415
3,A,A,7.5,A_7.5,20,S,A,S_A,A_7.5_20_S_A,Y7B41,Y7B41_exp3A,1,Y7B41_day1_exp3A,O10G15_3B_day1.JPG,0.24739,Y7B41_day11_exp3A,Y7B41_3A_day11.JPG,0.31401,0.06662
2,A,A,10,A_10,30,F,A,F_A,A_10_30_F_A,R17W80,R17W80_exp2A,1,R17W80_day1_exp2A,R17W80_2A_day1.JPG,0.32183,R17W80_day11_exp2A,R17W80_2A_day11.JPG,0.31366,-0.00817
2,A,N,1.5,N_1.5,20,F,A,F_A,N_1.5_20_F_A,G23Y1819,G23Y1819_exp2A,1,G23Y1819_day1_exp2A,G23Y1819_2A_day1.JPG,0.29369,G23Y2129_day11_exp2A,G23Y19_2A_day11.JPG,0.31357,0.01988
1,A,A,7.5,A_7.5,30,S,S,S_S,A_7.5_30_S_S,Y21B6232,Y21B6232_exp1A,1,Y21B6232_day1_exp1A,Y21B62_1A_day1.JPG,0.36397,Y21B6232_day11_exp1A,Y21B56_1A_day11.JPG,0.31354,-0.05043
3,A,N,1.5,N_1.5,30,F,A,F_A,N_1.5_30_F_A,G33Y95,G33Y95_exp3A,1,G33Y95_day1_exp3A,G33Y95_3A_day1.JPG,0.38666,G33Y95_day11_exp3A,G33Y95_3A_day11.JPG,0.31351,-0.07315
3,B,A,7.5,A_7.5,20,F,A,F_A,A_7.5_20_F_A,O14Y13,O14Y13_exp3B,1,O14Y13_day1_exp3B,O14Y13_3B_day1.JPG,0.347,O14Y13_day11_exp3B,O14Y13_3B_day11.JPG,0.31347,-0.03353
1,B,A,7.5,A_7.5,30,S,A,S_A,A_7.5_30_S_A,Y4B31,Y4B31_exp1B,1,Y4B31_day1_exp1B,Y4B31_1B_day1.JPG,0.37801,Y4B31_day11_exp1B,Y4B31_1B_day11.JPG,0.31311,-0.0649
3,B,A,10,A_10,20,F,S,F_S,A_10_20_F_S,O21W40,O21W40_exp3B,1,O21W40_day1_exp3B,O21W40_3B_day1.JPG,0.28993,O21W40_day11_exp3B,O21W40_3B_day11.JPG,0.31237,0.02244
