num,date,time,temp,light_intensity,chamber_or_temperate,exp_num,exp_A,exp_B
396,7/23/2022,3:43:50 PM,29.953,226,chamber,1,1,1
397,7/23/2022,4:13:50 PM,29.953,236.8,chamber,1,1,1
398,7/23/2022,4:43:50 PM,29.953,226,chamber,1,1,1
399,7/23/2022,5:13:50 PM,29.953,226,chamber,1,1,1
400,7/23/2022,5:43:50 PM,30.054,96.9,chamber,1,1,1
401,7/23/2022,6:13:50 PM,30.054,226,chamber,1,1,1
402,7/23/2022,6:43:50 PM,30.054,226,chamber,1,1,1
403,7/23/2022,7:13:50 PM,30.054,0,chamber,1,1,1
404,7/23/2022,7:43:50 PM,29.953,0,chamber,1,1,1
405,7/23/2022,8:13:50 PM,29.752,0,chamber,1,1,1
406,7/23/2022,8:43:50 PM,29.552,0,chamber,1,1,1
407,7/23/2022,9:13:50 PM,29.352,0,chamber,1,1,1
408,7/23/2022,9:43:50 PM,29.053,0,chamber,1,1,1
409,7/23/2022,10:13:50 PM,28.853,0,chamber,1,1,1
410,7/23/2022,10:43:50 PM,28.555,0,chamber,1,1,1
411,7/23/2022,11:13:50 PM,28.357,0,chamber,1,1,1
412,7/23/2022,11:43:50 PM,28.159,0,chamber,1,1,1
413,7/24/2022,12:13:50 AM,27.961,0,chamber,1,1,1
414,7/24/2022,12:43:50 AM,27.764,0,chamber,1,1,1
415,7/24/2022,1:13:50 AM,27.567,0,chamber,1,1,1
416,7/24/2022,1:43:50 AM,27.37,0,chamber,1,1,1
417,7/24/2022,2:13:50 AM,27.173,0,chamber,1,1,1
418,7/24/2022,2:43:50 AM,27.075,0,chamber,1,1,1
419,7/24/2022,3:13:50 AM,26.879,0,chamber,1,1,1
420,7/24/2022,3:43:50 AM,26.781,0,chamber,1,1,1
421,7/24/2022,4:13:50 AM,26.683,0,chamber,1,1,1
422,7/24/2022,4:43:50 AM,26.488,0,chamber,1,1,1
423,7/24/2022,5:13:50 AM,26.39,0,chamber,1,1,1
424,7/24/2022,5:43:50 AM,26.292,0,chamber,1,1,1
425,7/24/2022,6:13:50 AM,26.195,0,chamber,1,1,1
426,7/24/2022,6:43:50 AM,26.097,0,chamber,1,1,1
427,7/24/2022,7:13:50 AM,26,0,chamber,1,1,1
428,7/24/2022,7:43:50 AM,25.902,0,chamber,1,1,1
429,7/24/2022,8:13:50 AM,25.902,0,chamber,1,1,1
430,7/24/2022,8:43:50 AM,25.805,0,chamber,1,1,1
431,7/24/2022,9:13:50 AM,25.708,0,chamber,1,1,1
432,7/24/2022,9:43:50 AM,25.708,0,chamber,1,1,1
433,7/24/2022,10:13:50 AM,25.61,0,chamber,1,1,1
434,7/24/2022,10:43:50 AM,25.61,0,chamber,1,1,1
435,7/24/2022,11:13:50 AM,25.513,0,chamber,1,1,1
436,7/24/2022,11:43:50 AM,25.513,0,chamber,1,1,1
437,7/24/2022,12:13:50 PM,25.416,0,chamber,1,1,1
438,7/24/2022,12:43:50 PM,25.416,0,chamber,1,1,1
439,7/24/2022,1:13:50 PM,25.319,0,chamber,1,1,1
440,7/24/2022,1:43:50 PM,25.319,0,chamber,1,1,1
441,7/24/2022,2:13:50 PM,25.319,0,chamber,1,1,1
442,7/24/2022,2:43:50 PM,25.319,0,chamber,1,1,1
443,7/24/2022,3:13:50 PM,25.319,0,chamber,1,1,1
444,7/24/2022,3:43:50 PM,25.222,0,chamber,1,1,1
445,7/24/2022,4:13:50 PM,25.222,0,chamber,1,1,1
446,7/24/2022,4:43:50 PM,25.222,0,chamber,1,1,1
447,7/24/2022,5:13:50 PM,25.805,0,chamber,1,1,1
448,7/24/2022,5:43:50 PM,25.61,0,chamber,1,1,1
449,7/24/2022,6:13:50 PM,25.416,43.1,chamber,1,1,1
450,7/24/2022,6:43:50 PM,25.222,0,chamber,1,1,1
451,7/24/2022,7:13:50 PM,25.125,0,chamber,1,1,1
452,7/24/2022,7:43:50 PM,25.028,0,chamber,1,1,1
453,7/24/2022,8:13:50 PM,24.931,0,chamber,1,1,1
454,7/24/2022,8:43:50 PM,24.835,0,chamber,1,1,1
455,7/24/2022,9:13:50 PM,24.835,0,chamber,1,1,1
456,7/24/2022,9:43:50 PM,24.738,0,chamber,1,1,1
457,7/24/2022,10:13:50 PM,24.738,0,chamber,1,1,1
458,7/24/2022,10:43:50 PM,24.738,0,chamber,1,1,1
459,7/24/2022,11:13:50 PM,24.641,0,chamber,1,1,1
460,7/24/2022,11:43:50 PM,24.641,0,chamber,1,1,1
461,7/25/2022,12:13:50 AM,24.641,0,chamber,1,1,1
462,7/25/2022,12:43:50 AM,24.545,0,chamber,1,1,1
463,7/25/2022,1:13:50 AM,24.545,0,chamber,1,1,1
464,7/25/2022,1:43:50 AM,24.545,0,chamber,1,1,1
465,7/25/2022,2:13:50 AM,24.545,0,chamber,1,1,1
466,7/25/2022,2:43:50 AM,24.545,0,chamber,1,1,1
467,7/25/2022,3:13:50 AM,24.448,0,chamber,1,1,1
468,7/25/2022,3:43:50 AM,24.448,0,chamber,1,1,1
469,7/25/2022,4:13:50 AM,24.448,0,chamber,1,1,1
470,7/25/2022,4:43:50 AM,24.448,0,chamber,1,1,1
471,7/25/2022,5:13:50 AM,24.448,0,chamber,1,1,1
472,7/25/2022,5:43:50 AM,24.448,0,chamber,1,1,1
473,7/25/2022,6:13:50 AM,24.351,0,chamber,1,1,1
474,7/25/2022,6:43:50 AM,24.351,0,chamber,1,1,1
475,7/25/2022,7:13:50 AM,24.351,0,chamber,1,1,1
476,7/25/2022,7:43:50 AM,24.351,0,chamber,1,1,1
477,7/25/2022,8:13:50 AM,24.351,0,chamber,1,1,1
478,7/25/2022,8:43:50 AM,24.351,0,chamber,1,1,1
479,7/25/2022,9:13:50 AM,24.351,0,chamber,1,1,1
480,7/25/2022,9:43:50 AM,24.351,0,chamber,1,1,1
481,7/25/2022,10:13:50 AM,24.351,0,chamber,1,1,1
482,7/25/2022,10:43:50 AM,24.351,0,chamber,1,1,1
483,7/25/2022,11:00:39 AM,,,chamber,1,1,1
484,7/25/2022,11:00:44 AM,,,chamber,1,1,1
485,7/25/2022,11:05:13 AM,,,chamber,1,1,1
486,7/25/2022,11:13:50 AM,24.351,10.8,chamber,1,1,1
487,7/25/2022,11:43:50 AM,24.255,0,chamber,1,1,1
488,7/25/2022,12:13:50 PM,25.902,118.4,chamber,1,1,1
489,7/25/2022,12:43:50 PM,24.835,0,chamber,1,1,1
490,7/25/2022,1:13:50 PM,24.545,0,chamber,1,1,1
491,7/25/2022,1:43:50 PM,24.641,0,chamber,1,1,1
492,7/25/2022,2:13:50 PM,24.738,0,chamber,1,1,1
493,7/25/2022,2:43:50 PM,24.931,0,chamber,1,1,1
494,7/25/2022,3:13:50 PM,25.125,0,chamber,1,1,1
495,7/25/2022,3:43:50 PM,25.416,0,chamber,1,1,1
496,7/25/2022,4:13:50 PM,26,0,chamber,1,1,1
497,7/25/2022,4:43:50 PM,26.585,0,chamber,1,1,1
498,7/25/2022,5:13:50 PM,27.075,53.8,chamber,1,1,1
499,7/25/2022,5:43:50 PM,27.173,613.5,chamber,1,1,1
500,7/25/2022,6:13:50 PM,27.272,613.5,chamber,1,1,1
501,7/25/2022,6:43:50 PM,27.37,592,chamber,1,1,1
502,7/25/2022,7:13:50 PM,27.37,215.3,chamber,1,1,1
503,7/25/2022,7:43:50 PM,27.468,505.9,chamber,1,1,1
504,7/25/2022,8:13:50 PM,27.567,527.4,chamber,1,1,1
505,7/25/2022,8:43:50 PM,27.665,559.7,chamber,1,1,1
506,7/25/2022,9:13:50 PM,27.764,473.6,chamber,1,1,1
507,7/25/2022,9:43:50 PM,28.06,0,chamber,1,1,1
508,7/25/2022,10:13:50 PM,28.06,0,chamber,1,1,1
509,7/25/2022,10:43:50 PM,28.06,0,chamber,1,1,1
510,7/25/2022,11:13:50 PM,28.06,0,chamber,1,1,1
511,7/25/2022,11:43:50 PM,28.06,0,chamber,1,1,1
512,7/26/2022,12:13:50 AM,27.862,0,chamber,1,1,1
513,7/26/2022,12:43:50 AM,27.961,0,chamber,1,1,1
514,7/26/2022,1:13:50 AM,27.961,0,chamber,1,1,1
515,7/26/2022,1:43:50 AM,27.961,0,chamber,1,1,1
516,7/26/2022,2:13:50 AM,27.961,0,chamber,1,1,1
517,7/26/2022,2:43:50 AM,28.06,0,chamber,1,1,1
518,7/26/2022,3:13:50 AM,28.06,0,chamber,1,1,1
519,7/26/2022,3:43:50 AM,28.06,0,chamber,1,1,1
520,7/26/2022,4:13:50 AM,28.06,0,chamber,1,1,1
521,7/26/2022,4:43:50 AM,28.06,0,chamber,1,1,1
522,7/26/2022,5:13:50 AM,28.06,0,chamber,1,1,1
523,7/26/2022,5:43:50 AM,28.06,0,chamber,1,1,1
524,7/26/2022,6:13:50 AM,27.961,0,chamber,1,1,1
525,7/26/2022,6:43:50 AM,28.06,0,chamber,1,1,1
526,7/26/2022,7:13:50 AM,28.06,0,chamber,1,1,1
527,7/26/2022,7:43:50 AM,28.06,0,chamber,1,1,1
528,7/26/2022,8:13:50 AM,28.06,0,chamber,1,1,1
529,7/26/2022,8:43:50 AM,28.159,0,chamber,1,1,1
530,7/26/2022,9:13:50 AM,28.159,43.1,chamber,1,1,1
531,7/26/2022,9:43:50 AM,28.258,43.1,chamber,1,1,1
532,7/26/2022,10:13:50 AM,28.357,43.1,chamber,1,1,1
533,7/26/2022,10:43:50 AM,28.456,32.3,chamber,1,1,1
534,7/26/2022,11:13:50 AM,28.456,484.4,chamber,1,1,1
535,7/26/2022,11:43:50 AM,28.258,226,chamber,1,1,1
536,7/26/2022,12:13:50 PM,28.357,495.1,chamber,1,1,1
537,7/26/2022,12:43:50 PM,28.456,495.1,chamber,1,1,1
538,7/26/2022,1:13:50 PM,28.754,828.8,chamber,1,1,1
539,7/26/2022,1:43:50 PM,28.953,839.6,chamber,1,1,1
540,7/26/2022,2:13:50 PM,29.152,387.5,chamber,1,1,1
541,7/26/2022,2:43:50 PM,29.152,818.1,chamber,1,1,1
542,7/26/2022,3:13:50 PM,29.652,236.8,chamber,1,1,1
543,7/26/2022,3:43:50 PM,29.853,236.8,chamber,1,1,1
544,7/26/2022,4:13:50 PM,30.054,236.8,chamber,1,1,1
545,7/26/2022,4:43:50 PM,30.255,236.8,chamber,1,1,1
546,7/26/2022,5:13:50 PM,30.255,236.8,chamber,1,1,1
547,7/26/2022,5:43:50 PM,30.356,236.8,chamber,1,1,1
548,7/26/2022,6:13:50 PM,30.356,96.9,chamber,1,1,1
549,7/26/2022,6:43:50 PM,30.356,86.1,chamber,1,1,1
550,7/26/2022,7:13:50 PM,30.356,96.9,chamber,1,1,1
551,7/26/2022,7:43:50 PM,30.255,0,chamber,1,1,1
552,7/26/2022,8:13:50 PM,30.255,0,chamber,1,1,1
553,7/26/2022,8:43:50 PM,30.154,0,chamber,1,1,1
554,7/26/2022,9:13:50 PM,30.154,0,chamber,1,1,1
555,7/26/2022,9:43:50 PM,30.054,0,chamber,1,1,1
556,7/26/2022,10:13:50 PM,30.054,0,chamber,1,1,1
557,7/26/2022,10:43:50 PM,29.953,75.3,chamber,1,1,1
558,7/26/2022,11:13:50 PM,29.953,0,chamber,1,1,1
559,7/26/2022,11:43:50 PM,29.853,0,chamber,1,1,1
560,7/27/2022,12:13:50 AM,29.853,75.3,chamber,1,0,1
561,7/27/2022,12:43:50 AM,29.853,0,chamber,1,0,1
562,7/27/2022,1:13:50 AM,29.853,0,chamber,1,0,1
563,7/27/2022,1:43:50 AM,29.853,0,chamber,1,0,1
564,7/27/2022,2:13:50 AM,29.853,0,chamber,1,0,1
565,7/27/2022,2:43:50 AM,29.853,0,chamber,1,0,1
566,7/27/2022,3:13:50 AM,29.853,0,chamber,1,0,1
567,7/27/2022,3:43:50 AM,29.853,0,chamber,1,0,1
568,7/27/2022,4:13:50 AM,29.853,0,chamber,1,0,1
569,7/27/2022,4:43:50 AM,29.853,0,chamber,1,0,1
570,7/27/2022,5:13:50 AM,29.853,0,chamber,1,0,1
571,7/27/2022,5:43:50 AM,29.853,0,chamber,1,0,1
572,7/27/2022,6:13:50 AM,29.853,0,chamber,1,0,1
573,7/27/2022,6:43:50 AM,29.853,0,chamber,1,0,1
574,7/27/2022,7:13:50 AM,29.853,75.3,chamber,1,0,1
575,7/27/2022,7:43:50 AM,29.853,75.3,chamber,1,0,1
576,7/27/2022,8:13:50 AM,29.953,204.5,chamber,1,0,1
577,7/27/2022,8:43:50 AM,30.154,215.3,chamber,1,0,1
578,7/27/2022,9:13:50 AM,30.154,215.3,chamber,1,0,1
579,7/27/2022,9:43:50 AM,30.255,215.3,chamber,1,0,1
580,7/27/2022,10:13:50 AM,30.356,215.3,chamber,1,0,1
581,7/27/2022,10:43:50 AM,29.252,0,chamber,1,0,1
582,7/27/2022,11:13:50 AM,28.953,0,chamber,1,0,1
583,7/27/2022,11:43:50 AM,28.754,0,chamber,1,0,1
584,7/27/2022,12:13:50 PM,28.853,0,chamber,1,0,1
585,7/27/2022,12:43:50 PM,28.853,0,chamber,1,0,1
586,7/27/2022,1:13:50 PM,29.053,0,chamber,1,0,1
587,7/27/2022,1:43:50 PM,29.352,0,chamber,1,0,1
588,7/27/2022,2:13:50 PM,29.452,0,chamber,1,0,1
589,7/27/2022,2:43:50 PM,29.652,21.5,chamber,1,0,1
590,7/27/2022,3:13:50 PM,29.552,21.5,chamber,1,0,1
591,7/27/2022,3:43:50 PM,29.452,0,chamber,1,0,1
592,7/27/2022,4:13:50 PM,29.252,21.5,chamber,1,0,1
593,7/27/2022,4:43:50 PM,28.853,0,chamber,1,0,1
594,7/27/2022,5:13:50 PM,28.555,0,chamber,1,0,1
595,7/27/2022,5:43:50 PM,28.456,0,chamber,1,0,1
596,7/27/2022,6:13:50 PM,28.357,0,chamber,1,0,1
597,7/27/2022,6:43:50 PM,27.961,96.9,chamber,1,0,1
598,7/27/2022,7:13:50 PM,28.159,96.9,chamber,1,0,1
599,7/27/2022,7:43:50 PM,28.159,0,chamber,1,0,1
600,7/27/2022,8:13:50 PM,28.258,86.1,chamber,1,0,1
601,7/27/2022,8:43:50 PM,28.357,0,chamber,1,0,1
602,7/27/2022,9:13:50 PM,28.655,0,chamber,1,0,1
603,7/27/2022,9:43:50 PM,28.754,0,chamber,1,0,1
604,7/27/2022,10:13:50 PM,28.754,0,chamber,1,0,1
605,7/27/2022,10:43:50 PM,28.853,0,chamber,1,0,1
606,7/27/2022,11:13:50 PM,28.853,0,chamber,1,0,1
607,7/27/2022,11:43:50 PM,28.853,0,chamber,1,0,1
608,7/28/2022,12:13:50 AM,28.853,0,chamber,1,0,1
609,7/28/2022,12:43:50 AM,28.953,0,chamber,1,0,1
610,7/28/2022,1:13:50 AM,28.953,0,chamber,1,0,1
611,7/28/2022,1:43:50 AM,28.953,0,chamber,1,0,1
612,7/28/2022,2:13:50 AM,28.953,0,chamber,1,0,1
613,7/28/2022,2:43:50 AM,28.953,0,chamber,1,0,1
614,7/28/2022,3:13:50 AM,28.953,0,chamber,1,0,1
615,7/28/2022,3:43:50 AM,29.053,0,chamber,1,0,1
616,7/28/2022,4:13:50 AM,29.053,0,chamber,1,0,1
617,7/28/2022,4:43:50 AM,29.053,0,chamber,1,0,1
618,7/28/2022,5:13:50 AM,29.053,0,chamber,1,0,1
619,7/28/2022,5:43:50 AM,29.053,0,chamber,1,0,1
620,7/28/2022,6:13:50 AM,29.053,0,chamber,1,0,1
621,7/28/2022,6:43:50 AM,29.053,0,chamber,1,0,1
622,7/28/2022,7:13:50 AM,29.152,86.1,chamber,1,0,1
623,7/28/2022,7:43:50 AM,29.053,0,chamber,1,0,1
624,7/28/2022,8:13:50 AM,29.152,96.9,chamber,1,0,1
625,7/28/2022,8:43:50 AM,29.252,258.3,chamber,1,0,1
626,7/28/2022,9:13:50 AM,29.352,258.3,chamber,1,0,1
627,7/28/2022,9:43:50 AM,29.452,290.6,chamber,1,0,1
628,7/28/2022,10:13:50 AM,28.655,871.9,chamber,1,0,1
629,7/28/2022,10:43:50 AM,28.357,882.6,chamber,1,0,1
630,7/28/2022,11:13:50 AM,28.555,871.9,chamber,1,0,1
631,7/28/2022,11:43:50 AM,28.456,882.6,chamber,1,0,1
632,7/28/2022,12:13:50 PM,28.555,0,chamber,1,0,1
633,7/28/2022,12:43:50 PM,28.655,0,chamber,1,0,1
634,7/28/2022,1:13:50 PM,28.754,387.5,chamber,1,0,1
635,7/28/2022,1:43:50 PM,28.853,882.6,chamber,1,0,1
636,7/28/2022,2:13:50 PM,28.953,387.5,chamber,1,0,1
637,7/28/2022,2:43:50 PM,29.053,387.5,chamber,1,0,1
638,7/28/2022,3:13:50 PM,29.152,882.6,chamber,1,0,1
639,7/28/2022,3:43:50 PM,29.152,387.5,chamber,1,0,1
640,7/28/2022,4:13:50 PM,29.152,871.9,chamber,1,0,1
641,7/28/2022,4:43:50 PM,29.252,871.9,chamber,1,0,1
642,7/28/2022,5:13:50 PM,29.252,871.9,chamber,1,0,1
643,7/28/2022,5:43:50 PM,29.252,914.9,chamber,1,0,1
644,7/28/2022,6:13:50 PM,29.252,344.4,chamber,1,0,1
645,7/28/2022,6:43:50 PM,29.552,882.6,chamber,1,0,1
646,7/28/2022,7:13:50 PM,29.352,409,chamber,1,0,1
647,7/28/2022,7:43:50 PM,28.655,32.3,chamber,1,0,1
648,7/28/2022,8:13:50 PM,28.159,0,chamber,1,0,1
649,7/28/2022,8:43:50 PM,27.961,0,chamber,1,0,1
650,7/28/2022,9:13:50 PM,27.862,0,chamber,1,0,1
651,7/28/2022,9:43:50 PM,27.862,0,chamber,1,0,1
652,7/28/2022,10:13:50 PM,27.862,0,chamber,1,0,1
653,7/28/2022,10:43:50 PM,27.764,0,chamber,1,0,1
654,7/28/2022,11:13:50 PM,27.862,0,chamber,1,0,1
655,7/28/2022,11:43:50 PM,27.764,0,chamber,1,0,1
656,7/29/2022,12:13:50 AM,27.764,0,chamber,0,0,0
657,7/29/2022,12:43:50 AM,27.764,0,chamber,0,0,0
658,7/29/2022,1:13:50 AM,27.764,0,chamber,0,0,0
659,7/29/2022,1:43:50 AM,27.764,0,chamber,0,0,0
660,7/29/2022,2:13:50 AM,27.764,0,chamber,0,0,0
661,7/29/2022,2:43:50 AM,27.862,0,chamber,0,0,0
662,7/29/2022,3:13:50 AM,27.764,0,chamber,0,0,0
663,7/29/2022,3:43:50 AM,27.764,0,chamber,0,0,0
664,7/29/2022,4:13:50 AM,27.862,0,chamber,0,0,0
665,7/29/2022,4:43:50 AM,27.961,0,chamber,0,0,0
666,7/29/2022,5:13:50 AM,27.961,0,chamber,0,0,0
667,7/29/2022,5:43:50 AM,27.961,0,chamber,0,0,0
668,7/29/2022,6:13:50 AM,27.862,0,chamber,0,0,0
669,7/29/2022,6:43:50 AM,27.862,0,chamber,0,0,0
670,7/29/2022,7:13:50 AM,27.862,376.7,chamber,0,0,0
671,7/29/2022,7:43:50 AM,27.862,0,chamber,0,0,0
672,7/29/2022,8:13:50 AM,27.961,0,chamber,0,0,0
673,7/29/2022,8:43:50 AM,28.06,958,chamber,0,0,0
674,7/29/2022,9:13:50 AM,28.159,958,chamber,0,0,0
675,7/29/2022,9:43:50 AM,28.258,968.8,chamber,0,0,0
676,7/29/2022,10:13:50 AM,28.258,958,chamber,0,0,0
677,7/29/2022,10:43:50 AM,28.357,958,chamber,0,0,0
678,7/29/2022,11:13:50 AM,28.456,958,chamber,0,0,0
679,7/29/2022,11:43:50 AM,28.357,958,chamber,0,0,0
680,7/29/2022,12:13:50 PM,28.357,958,chamber,0,0,0
681,7/29/2022,12:43:50 PM,28.357,958,chamber,0,0,0
682,7/29/2022,1:13:50 PM,28.357,947.2,chamber,0,0,0
683,7/29/2022,1:43:50 PM,28.456,958,chamber,0,0,0
684,7/29/2022,2:13:50 PM,28.456,1011.8,chamber,0,0,0
685,7/29/2022,2:43:50 PM,28.06,925.7,chamber,0,0,0
686,7/29/2022,3:13:50 PM,28.06,925.7,chamber,0,0,0
687,7/29/2022,3:43:50 PM,28.159,914.9,chamber,0,0,0
688,7/29/2022,4:13:50 PM,28.159,0,chamber,0,0,0
689,7/29/2022,4:43:50 PM,28.159,893.4,chamber,0,0,0
690,7/29/2022,5:13:50 PM,28.258,914.9,chamber,0,0,0
691,7/29/2022,5:43:50 PM,28.258,904.2,chamber,0,0,0
692,7/29/2022,6:13:50 PM,28.159,0,chamber,0,0,0
693,7/29/2022,6:43:50 PM,28.159,0,chamber,0,0,0
694,7/29/2022,7:13:50 PM,28.159,0,chamber,0,0,0
695,7/29/2022,7:43:50 PM,28.06,0,chamber,0,0,0
696,7/29/2022,8:13:50 PM,27.961,344.4,chamber,0,0,0
697,7/29/2022,8:43:50 PM,27.961,236.8,chamber,0,0,0
698,7/29/2022,9:13:50 PM,27.961,0,chamber,0,0,0
699,7/29/2022,9:43:50 PM,27.862,0,chamber,0,0,0
700,7/29/2022,10:13:50 PM,27.862,0,chamber,0,0,0
701,7/29/2022,10:43:50 PM,27.862,0,chamber,0,0,0
702,7/29/2022,11:13:50 PM,27.862,0,chamber,0,0,0
703,7/29/2022,11:43:50 PM,27.764,0,chamber,0,0,0
704,7/30/2022,12:13:50 AM,27.764,0,chamber,0,0,0
705,7/30/2022,12:43:50 AM,27.665,0,chamber,0,0,0
706,7/30/2022,1:13:50 AM,27.665,0,chamber,0,0,0
707,7/30/2022,1:43:50 AM,27.665,0,chamber,0,0,0
708,7/30/2022,2:13:50 AM,27.665,0,chamber,0,0,0
709,7/30/2022,2:43:50 AM,27.665,0,chamber,0,0,0
710,7/30/2022,3:13:50 AM,27.665,0,chamber,0,0,0
711,7/30/2022,3:43:50 AM,27.665,0,chamber,0,0,0
712,7/30/2022,4:13:50 AM,27.665,0,chamber,0,0,0
713,7/30/2022,4:43:50 AM,27.665,0,chamber,0,0,0
714,7/30/2022,5:13:50 AM,27.665,0,chamber,0,0,0
715,7/30/2022,5:43:50 AM,27.567,0,chamber,0,0,0
716,7/30/2022,6:13:50 AM,27.567,0,chamber,0,0,0
717,7/30/2022,6:43:50 AM,27.567,0,chamber,0,0,0
718,7/30/2022,7:13:50 AM,27.567,409,chamber,0,0,0
719,7/30/2022,7:43:50 AM,27.567,376.7,chamber,0,0,0
720,7/30/2022,8:13:50 AM,27.665,376.7,chamber,0,0,0
721,7/30/2022,8:43:50 AM,27.764,914.9,chamber,0,0,0
722,7/30/2022,9:13:50 AM,27.764,473.6,chamber,0,0,0
723,7/30/2022,9:43:50 AM,27.862,914.9,chamber,0,0,0
724,7/30/2022,10:13:50 AM,27.862,904.2,chamber,0,0,0
725,7/30/2022,10:43:50 AM,27.961,904.2,chamber,0,0,0
726,7/30/2022,11:13:50 AM,28.159,828.8,chamber,0,0,0
727,7/30/2022,11:43:50 AM,27.961,893.4,chamber,0,0,0
728,7/30/2022,12:13:50 PM,27.961,882.6,chamber,0,0,0
729,7/30/2022,12:43:50 PM,27.961,882.6,chamber,0,0,0
730,7/30/2022,1:13:50 PM,28.06,914.9,chamber,0,0,0
731,7/30/2022,1:43:50 PM,28.159,979.5,chamber,0,0,0
732,7/30/2022,2:13:50 PM,28.159,947.2,chamber,0,0,0
733,7/30/2022,2:43:50 PM,28.258,1044.1,chamber,0,0,0
734,7/30/2022,3:13:50 PM,28.258,452.1,chamber,0,0,0
735,7/30/2022,3:43:50 PM,28.357,452.1,chamber,0,0,0
736,7/30/2022,4:13:50 PM,28.357,1033.3,chamber,0,0,0
737,7/30/2022,4:43:50 PM,28.357,1033.3,chamber,0,0,0
738,7/30/2022,5:13:50 PM,28.555,1033.3,chamber,0,0,0
739,7/30/2022,5:43:50 PM,28.456,1033.3,chamber,0,0,0
740,7/30/2022,6:13:50 PM,28.357,409,chamber,0,0,0
741,7/30/2022,6:43:50 PM,28.357,0,chamber,0,0,0
742,7/30/2022,7:13:50 PM,28.258,0,chamber,0,0,0
743,7/30/2022,7:43:50 PM,28.159,0,chamber,0,0,0
744,7/30/2022,8:13:50 PM,28.06,0,chamber,0,0,0
745,7/30/2022,8:43:50 PM,27.961,0,chamber,0,0,0
746,7/30/2022,9:13:50 PM,27.961,0,chamber,0,0,0
747,7/30/2022,9:43:50 PM,27.862,0,chamber,0,0,0
748,7/30/2022,10:13:50 PM,27.862,0,chamber,0,0,0
749,7/30/2022,10:43:50 PM,27.862,0,chamber,0,0,0
750,7/30/2022,11:13:50 PM,27.862,0,chamber,0,0,0
751,7/30/2022,11:43:50 PM,27.764,0,chamber,0,0,0
752,7/31/2022,12:13:50 AM,27.764,0,chamber,0,0,0
753,7/31/2022,12:43:50 AM,27.764,0,chamber,0,0,0
754,7/31/2022,1:13:50 AM,27.764,0,chamber,0,0,0
755,7/31/2022,1:43:50 AM,27.764,0,chamber,0,0,0
756,7/31/2022,2:13:50 AM,27.764,0,chamber,0,0,0
757,7/31/2022,2:43:50 AM,27.764,0,chamber,0,0,0
758,7/31/2022,3:13:50 AM,27.764,0,chamber,0,0,0
759,7/31/2022,3:43:50 AM,27.665,0,chamber,0,0,0
760,7/31/2022,4:13:50 AM,27.665,0,chamber,0,0,0
761,7/31/2022,4:43:50 AM,27.665,0,chamber,0,0,0
762,7/31/2022,5:13:50 AM,27.764,0,chamber,0,0,0
763,7/31/2022,5:43:50 AM,27.665,0,chamber,0,0,0
764,7/31/2022,6:13:50 AM,27.665,0,chamber,0,0,0
765,7/31/2022,6:43:50 AM,27.567,0,chamber,0,0,0
766,7/31/2022,7:13:50 AM,27.665,441.3,chamber,0,0,0
767,7/31/2022,7:43:50 AM,27.665,409,chamber,0,0,0
768,7/31/2022,8:13:50 AM,27.764,409,chamber,0,0,0
769,7/31/2022,8:43:50 AM,27.862,1022.6,chamber,0,0,0
770,7/31/2022,9:13:50 AM,27.961,1022.6,chamber,0,0,0
771,7/31/2022,9:43:50 AM,28.06,1022.6,chamber,0,0,0
772,7/31/2022,10:13:50 AM,28.06,1022.6,chamber,0,0,0
773,7/31/2022,10:43:50 AM,28.159,1022.6,chamber,0,0,0
774,7/31/2022,11:13:50 AM,28.456,441.3,chamber,0,0,0
775,7/31/2022,11:43:50 AM,28.159,1011.8,chamber,0,0,0
776,7/31/2022,12:13:50 PM,28.159,1011.8,chamber,0,0,0
777,7/31/2022,12:43:50 PM,28.159,1011.8,chamber,0,0,0
778,7/31/2022,1:13:50 PM,28.258,1011.8,chamber,0,0,0
779,7/31/2022,1:43:50 PM,28.258,1011.8,chamber,0,0,0
780,7/31/2022,2:13:50 PM,28.357,1011.8,chamber,0,0,0
781,7/31/2022,2:43:50 PM,28.357,0,chamber,0,0,0
782,7/31/2022,3:13:50 PM,28.357,1011.8,chamber,0,0,0
783,7/31/2022,3:43:50 PM,28.456,1011.8,chamber,0,0,0
784,7/31/2022,4:13:50 PM,28.456,0,chamber,0,0,0
785,7/31/2022,4:43:50 PM,28.456,1001,chamber,0,0,0
786,7/31/2022,5:13:50 PM,28.655,1001,chamber,0,0,0
787,7/31/2022,5:43:50 PM,28.555,990.3,chamber,0,0,0
788,7/31/2022,6:13:50 PM,28.456,430.6,chamber,0,0,0
789,7/31/2022,6:43:50 PM,28.357,398.3,chamber,0,0,0
790,7/31/2022,7:13:50 PM,28.357,0,chamber,0,0,0
791,7/31/2022,7:43:50 PM,28.258,0,chamber,0,0,0
792,7/31/2022,8:13:50 PM,28.159,0,chamber,0,0,0
793,7/31/2022,8:43:50 PM,28.06,0,chamber,0,0,0
794,7/31/2022,9:13:50 PM,28.06,0,chamber,0,0,0
795,7/31/2022,9:43:50 PM,27.961,0,chamber,0,0,0
796,7/31/2022,10:13:50 PM,27.961,0,chamber,0,0,0
797,7/31/2022,10:43:50 PM,27.862,0,chamber,0,0,0
798,7/31/2022,11:13:50 PM,27.961,0,chamber,0,0,0
