col_num,treat_ID_full,red_day1,red_day11,red_delta,red_percent_change,pollution,dose,temp,feed,symbiont,rgb_status,PercOutliersCheck,dose_level,new_treat_ID_full
151,N_5_20_S_S,137.0791701,102.3318466,-34.7473235,-25.34836143,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
220,A_10_20_F_S,143.4352567,106.0278722,-37.40738451,-26.07963019,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
155,N_5_30_S_S,150.7951115,111.4414804,-39.35363107,-26.09741833,Nitrate,5,30,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Starved_Symbiotic
231,N_18_30_S_A,148.7517297,109.6910334,-39.0606963,-26.25898629,Nitrate,18,30,Starved,Aposymbiotic,browned,NA,High,Nitrate_High_30_Starved_Aposymbiotic
247,A_0_20_F_S,137.7538125,101.1270943,-36.62671818,-26.5885332,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
147,N_18_20_F_S,126.916369,93.13134289,-33.78502612,-26.6199123,Nitrate,18,20,Fed,Symbiotic,browned,NA,High,Nitrate_High_20_Fed_Symbiotic
184,N_0_20_F_A,111.5000381,81.77878822,-29.72124985,-26.65582036,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
237,A_10_30_F_A,176.3306293,129.2041552,-47.12647407,-26.72619855,Ammonium,10,30,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_30_Fed_Aposymbiotic
249,A_10_20_S_S,145.0892245,106.1778477,-38.91137679,-26.81892947,Ammonium,10,20,Starved,Symbiotic,browned,NA,High,Ammonium_High_20_Starved_Symbiotic
203,N_1.5_20_S_A,180.4595468,131.661184,-48.79836277,-27.04116443,Nitrate,1.5,20,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Starved_Aposymbiotic
242,A_0_30_F_A,202.5389597,147.4698809,-55.06907885,-27.18937577,Ammonium,0,30,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
241,A_0_30_S_S,130.0841278,93.91654593,-36.16758184,-27.80322431,Ammonium,0,30,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_30_Starved_Symbiotic
257,N_0_20_S_A,142.3548759,102.6072924,-39.74758351,-27.9214767,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
251,A_7.5_30_S_S,186.9705503,134.678867,-52.29168335,-27.96787155,Ammonium,7.5,30,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
171,A_0_20_S_A,165.6361686,118.269852,-47.3663165,-28.59660237,Ammonium,0,20,Starved,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
157,A_7.5_20_S_S,113.0182788,80.35436193,-32.66391689,-28.90144606,Ammonium,7.5,20,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_20_Starved_Symbiotic
256,N_0_20_F_S,141.4314049,100.2662575,-41.16514739,-29.10608674,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
239,N_0_20_S_S,131.9307706,93.45751179,-38.4732588,-29.16170248,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
237,N_18_30_F_A,122.2013026,86.20181808,-35.99948456,-29.45916597,Nitrate,18,30,Fed,Aposymbiotic,browned,NA,High,Nitrate_High_30_Fed_Aposymbiotic
142,N_18_30_F_S,132.3012875,93.13760581,-39.16368168,-29.60189007,Nitrate,18,30,Fed,Symbiotic,browned,NA,High,Nitrate_High_30_Fed_Symbiotic
237,N_0_20_F_A,181.9300647,127.308367,-54.62169773,-30.02345863,Nitrate,0,20,Fed,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
233,A_7.5_30_S_S,154.9180626,107.8016062,-47.11645647,-30.41379143,Ammonium,7.5,30,Starved,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Symbiotic
187,N_5_20_S_A,212.5293917,146.6365045,-65.89288723,-31.00412922,Nitrate,5,20,Starved,Aposymbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
178,A_10_20_F_A,217.0814328,148.7484477,-68.33298506,-31.47804222,Ammonium,10,20,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_20_Fed_Aposymbiotic
242,A_0_20_F_A,128.3471135,87.70894429,-40.63816924,-31.66270602,Ammonium,0,20,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
178,A_5_30_S_A,168.7502557,113.689854,-55.06040177,-32.62833679,Ammonium,5,30,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Aposymbiotic
154,A_10_20_S_A,189.6105898,127.3129604,-62.29762941,-32.85556439,Ammonium,10,20,Starved,Aposymbiotic,browned,NA,High,Ammonium_High_20_Starved_Aposymbiotic
152,A_5_20_F_A,167.7646814,112.4721421,-55.29253928,-32.95839077,Ammonium,5,20,Fed,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Aposymbiotic
159,N_18_30_S_S,111.62275,74.71158568,-36.9111643,-33.06777902,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
142,N_0_20_F_S,122.4587297,81.69788702,-40.76084269,-33.28537115,Nitrate,0,20,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Fed_Symbiotic
242,A_0_20_F_A,137.4772983,91.48112704,-45.99617128,-33.45728483,Ammonium,0,20,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
196,A_7.5_30_F_S,103.8575655,69.07439865,-34.7831669,-33.49122109,Ammonium,7.5,30,Fed,Symbiotic,browned,NA,Medium,Ammonium_Medium_30_Fed_Symbiotic
206,N_18_20_F_S,82.48632038,54.84867093,-27.63764946,-33.50573687,Nitrate,18,20,Fed,Symbiotic,browned,NA,High,Nitrate_High_20_Fed_Symbiotic
146,A_5_20_S_A,124.5981276,82.34465195,-42.25347566,-33.91180628,Ammonium,5,20,Starved,Aposymbiotic,browned,NA,Low,Ammonium_Low_20_Starved_Aposymbiotic
233,A_0_20_S_S,108.4516489,71.12099849,-37.33065044,-34.42146874,Ammonium,0,20,Starved,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Starved_Symbiotic
173,A_5_20_F_S,167.6301157,109.8111017,-57.81901398,-34.49202057,Ammonium,5,20,Fed,Symbiotic,browned,NA,Low,Ammonium_Low_20_Fed_Symbiotic
178,A_0_20_F_A,183.7364028,119.7134283,-64.02297443,-34.84501354,Ammonium,0,20,Fed,Aposymbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
143,A_0_20_F_S,137.1302989,89.30021472,-47.83008422,-34.87929698,Ammonium,0,20,Fed,Symbiotic,browned,NA,control-0,Ammonium_control-0_20_Fed_Symbiotic
198,A_10_20_F_S,161.8280685,104.3440277,-57.48404077,-35.52167513,Ammonium,10,20,Fed,Symbiotic,browned,NA,High,Ammonium_High_20_Fed_Symbiotic
153,N_18_30_F_S,170.5782901,107.5243745,-63.05391556,-36.96479519,Nitrate,18,30,Fed,Symbiotic,browned,NA,High,Nitrate_High_30_Fed_Symbiotic
153,N_1.5_20_F_S,144.1384638,90.55468803,-53.58377581,-37.17520944,Nitrate,1.5,20,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Symbiotic
196,A_10_20_F_A,136.2615264,85.16475227,-51.09677408,-37.4990472,Ammonium,10,20,Fed,Aposymbiotic,browned,NA,High,Ammonium_High_20_Fed_Aposymbiotic
153,N_1.5_30_F_S,153.0288303,95.45211461,-57.57671567,-37.62475056,Nitrate,1.5,30,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_30_Fed_Symbiotic
205,A_5_30_S_S,134.1110652,83.50619258,-50.60487266,-37.73355507,Ammonium,5,30,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Symbiotic
228,N_0_20_S_A,143.0756758,88.99926542,-54.07641042,-37.79567009,Nitrate,0,20,Starved,Aposymbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
142,N_0_30_F_S,184.5994188,111.4440207,-73.15539818,-39.62926787,Nitrate,0,30,Fed,Symbiotic,browned,NA,control-0,Nitrate_control-0_30_Fed_Symbiotic
171,N_18_30_F_S,123.8055505,74.66833398,-49.13721651,-39.6890255,Nitrate,18,30,Fed,Symbiotic,browned,NA,High,Nitrate_High_30_Fed_Symbiotic
153,N_0_20_S_S,137.3081047,82.56073608,-54.74736863,-39.87191342,Nitrate,0,20,Starved,Symbiotic,browned,NA,control-0,Nitrate_control-0_20_Starved_Symbiotic
241,N_5_20_S_S,182.0738513,108.7490281,-73.32482322,-40.27202297,Nitrate,5,20,Starved,Symbiotic,browned,NA,Medium,Nitrate_Medium_20_Starved_Symbiotic
173,N_18_30_S_S,129.0746135,75.92094881,-53.15366474,-41.18057244,Nitrate,18,30,Starved,Symbiotic,browned,NA,High,Nitrate_High_30_Starved_Symbiotic
250,A_5_30_S_S,198.451142,113.0971413,-85.35400067,-43.01008288,Ammonium,5,30,Starved,Symbiotic,browned,NA,Low,Ammonium_Low_30_Starved_Symbiotic
147,N_1.5_20_F_S,186.9444263,105.3211332,-81.62329305,-43.66179547,Nitrate,1.5,20,Fed,Symbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Symbiotic
242,N_1.5_30_S_A,195.0500084,108.8112612,-86.23874719,-44.21365981,Nitrate,1.5,30,Starved,Aposymbiotic,browned,NA,Low,Nitrate_Low_30_Starved_Aposymbiotic
239,N_5_30_F_S,192.5941279,105.3217887,-87.2723392,-45.31412257,Nitrate,5,30,Fed,Symbiotic,browned,NA,Medium,Nitrate_Medium_30_Fed_Symbiotic
242,A_7.5_30_S_A,189.8670172,101.7986459,-88.06837133,-46.38423915,Ammonium,7.5,30,Starved,Aposymbiotic,browned,NA,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
174,N_1.5_20_F_A,156.8893021,72.61241456,-84.27688754,-53.7174214,Nitrate,1.5,20,Fed,Aposymbiotic,browned,NA,Low,Nitrate_Low_20_Fed_Aposymbiotic
