col_num,treat_ID_full,PAM_avg_day1,PAM_avg_day11,PAM_delta,pam_percent_change,log_PAM_delta,pollution,dose,temp,feed,symbiont,pam_status,PercOutliersCheck,dose_level,new_treat_ID_full
170,N_18_30_F_A,0.333,0.261,-0.072,-0.216216216,-2.63108916,Nitrate,18,30,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
184,N_18_30_F_A,0.241,0.199,-0.042,-0.174273859,-3.170085661,Nitrate,18,30,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
192,N_18_20_S_A,0.473,0.082,-0.391,-0.826638478,-0.939047719,Nitrate,18,20,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
205,N_18_20_S_A,0.416,0.451,0.035,0.084134615,-3.352407217,Nitrate,18,20,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
228,N_18_20_S_A,0.506,0.384,-0.122,-0.241106719,-2.103734234,Nitrate,18,20,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
193,N_18_20_S_S,0.292,0.596,0.304,1.04109589,-1.190727578,Nitrate,18,20,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Symbiotic
208,N_18_20_S_S,0.519,0.574,0.055,0.105973025,-2.900422094,Nitrate,18,20,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Symbiotic
186,N_18_30_F_A,0.44,0.482,0.042,0.095454545,-3.170085661,Nitrate,18,30,Fed,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
202,N_18_30_F_A,0.14,0.485,0.345,2.464285714,-1.064210862,Nitrate,18,30,Fed,Aposymbiotic,increase,TRUE,High,Nitrate_High_30_Fed_Aposymbiotic
228,N_18_30_F_A,0.404,0.137,-0.267,-0.660891089,-1.320506621,Nitrate,18,30,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
193,N_18_30_F_S,0.466,0.451,-0.015,-0.032188841,-4.199705078,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
207,N_18_30_F_S,0.423,0.007,-0.416,-0.983451537,-0.877070019,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
194,N_18_30_S_A,0.377,0.371,-0.006,-0.015915119,-5.11599581,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
209,N_18_30_S_A,0.537,0.433,-0.104,-0.193668529,-2.26336438,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
231,N_18_30_S_A,0.243,0.527,0.284,1.16872428,-1.258781041,Nitrate,18,30,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
193,N_18_30_S_S,0.407,0.198,-0.209,-0.513513514,-1.565421027,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
218,N_18_30_S_S,0.36,0.348,-0.012,-0.033333333,-4.422848629,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
206,N_18_20_F_S,0.512,0.016,-0.496,-0.96875,-0.701179352,Nitrate,18,20,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_20_Fed_Symbiotic
174,N_18_20_F_A,0.42,0.004,-0.416,-0.99047619,-0.877070019,Nitrate,18,20,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_20_Fed_Aposymbiotic
199,N_18_20_F_A,0.155,0.433,0.278,1.793548387,-1.280134165,Nitrate,18,20,Fed,Aposymbiotic,increase,TRUE,High,Nitrate_High_20_Fed_Aposymbiotic
226,N_18_20_F_A,0.255,0.229,-0.026,-0.101960784,-3.649658741,Nitrate,18,20,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_20_Fed_Aposymbiotic
185,N_18_20_F_S,0.456,0.588,0.132,0.289473684,-2.024953356,Nitrate,18,20,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Symbiotic
194,N_18_20_F_A,0.572,0.535,-0.037,-0.064685315,-3.296837366,Nitrate,18,20,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_20_Fed_Aposymbiotic
174,N_18_20_F_S,0.517,0.584,0.067,0.12959381,-2.70306266,Nitrate,18,20,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Symbiotic
205,N_18_20_F_S,0.593,0.611,0.018,0.030354132,-4.017383521,Nitrate,18,20,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Symbiotic
223,N_18_20_F_S,0.517,0.592,0.075,0.145067698,-2.590267165,Nitrate,18,20,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Symbiotic
159,N_18_20_F_A,0.571,0.595,0.024,0.042031524,-3.729701449,Nitrate,18,20,Fed,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Fed_Aposymbiotic
170,N_18_20_S_A,0.52,0.088,-0.432,-0.830769231,-0.839329691,Nitrate,18,20,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
210,N_18_20_S_A,0.561,0.497,-0.064,-0.114081996,-2.748872196,Nitrate,18,20,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
188,N_18_20_S_S,0.589,0.376,-0.213,-0.361629881,-1.546463113,Nitrate,18,20,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_20_Starved_Symbiotic
208,N_18_20_S_S,0.519,0.153,-0.366,-0.705202312,-1.005121946,Nitrate,18,20,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_20_Starved_Symbiotic
225,N_18_20_S_S,0.528,0.43,-0.098,-0.185606061,-2.3227878,Nitrate,18,20,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_20_Starved_Symbiotic
168,N_18_30_F_A,0.252,0.098,-0.154,-0.611111111,-1.870802677,Nitrate,18,30,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
201,N_18_30_F_A,0.291,0.355,0.064,0.219931271,-2.748872196,Nitrate,18,30,Fed,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
175,N_18_30_F_S,0.539,0.056,-0.483,-0.896103896,-0.727738625,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
207,N_18_30_F_S,0.549,0.358,-0.191,-0.347905282,-1.655481851,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
223,N_18_30_F_S,0.519,0.366,-0.153,-0.294797688,-1.877317358,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
170,N_18_30_S_A,0.49,0.492,0.002,0.004081633,-6.214608098,Nitrate,18,30,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
212,N_18_30_S_A,0.493,0.395,-0.098,-0.198782961,-2.3227878,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
191,N_18_30_S_S,0.571,0.353,-0.218,-0.38178634,-1.523260216,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
209,N_18_30_S_S,0.528,0.375,-0.153,-0.289772727,-1.877317358,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
226,N_18_30_S_S,0.439,0.275,-0.164,-0.37357631,-1.807888851,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
241,N_18_30_F_A,0.55,0.02,-0.53,-0.963636364,-0.634878272,Nitrate,18,30,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
227,N_18_30_F_A,0.44,0.406,-0.034,-0.077272727,-3.381394754,Nitrate,18,30,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
237,N_18_30_F_A,0.382,0.37,-0.012,-0.031413613,-4.422848629,Nitrate,18,30,Fed,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Aposymbiotic
237,N_18_30_F_S,0.349,0.314,-0.035,-0.100286533,-3.352407217,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
239,N_18_30_F_S,0.569,0.517,-0.052,-0.091388401,-2.95651156,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
240,N_18_30_S_A,0.445,0.084,-0.361,-0.811235955,-1.018877321,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
232,N_18_30_S_A,0.467,0.419,-0.048,-0.102783726,-3.036554268,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
237,N_18_30_S_A,0.41,0.346,-0.064,-0.156097561,-2.748872196,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
237,N_18_30_S_S,0.233,0.271,0.038,0.163090129,-3.270169119,Nitrate,18,30,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Symbiotic
239,N_18_30_S_S,0.548,0.044,-0.504,-0.919708029,-0.685179011,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
241,N_18_30_S_S,0.544,0.512,-0.032,-0.058823529,-3.442019376,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
238,N_18_20_S_A,0.257,0.268,0.011,0.042801556,-4.509860006,Nitrate,18,20,Starved,Aposymbiotic,increase,FALSE,High,Nitrate_High_20_Starved_Aposymbiotic
238,N_18_30_F_A,0.137,0.527,0.39,2.846715328,-0.94160854,Nitrate,18,30,Fed,Aposymbiotic,increase,TRUE,High,Nitrate_High_30_Fed_Aposymbiotic
242,N_18_30_F_S,0.381,0.575,0.194,0.509186352,-1.63989712,Nitrate,18,30,Fed,Symbiotic,increase,FALSE,High,Nitrate_High_30_Fed_Symbiotic
249,N_18_30_F_S,0.576,0.026,-0.55,-0.954861111,-0.597837001,Nitrate,18,30,Fed,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Fed_Symbiotic
246,N_18_30_F_S,0.041,0.49,0.449,10.95121951,-0.800732391,Nitrate,18,30,Fed,Symbiotic,increase,TRUE,High,Nitrate_High_30_Fed_Symbiotic
257,N_18_30_S_A,0.548,0.535,-0.013,-0.023722628,-4.342805922,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
241,N_18_30_S_A,0.523,0.371,-0.152,-0.290630975,-1.883874758,Nitrate,18,30,Starved,Aposymbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Aposymbiotic
244,N_18_30_S_S,0.461,0.659,0.198,0.429501085,-1.619488248,Nitrate,18,30,Starved,Symbiotic,increase,FALSE,High,Nitrate_High_30_Starved_Symbiotic
247,N_18_30_S_S,0.586,0.164,-0.422,-0.720136519,-0.862749965,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
252,N_18_30_S_S,0.528,0.501,-0.027,-0.051136364,-3.611918413,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
243,N_18_30_S_S,0.579,0.034,-0.545,-0.941278066,-0.606969484,Nitrate,18,30,Starved,Symbiotic,decrease,FALSE,High,Nitrate_High_30_Starved_Symbiotic
